name,ram,display,camera,battery,processor,price
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 months,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",64 MB RAM | 64 MB ROM,6.1 cm (2.4 inch) Display,2MP Rear Camera,1450 mAh Battery,1 Year Manufacturer replacement warranty,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.33 cm (6.43 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Mediatek Helio G96 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 50MP Front Camera,5000 mAh Battery,7 Gen 1 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) Full HD+ Display,64MP + 8MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) Quarter QVGA Display,0.3MP + 0MP,2500 mAh Battery,Unisoc Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) Full HD+ Display,64MP + 8MP + 2MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,620 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,Domestic warranty of 12 months on phone & 6 months on accessories,"₹40,999"
"Xiaomi 14 CIVI (Shadow Black, 256 GB)",8 GB RAM | 256 GB ROM,16.64 cm (6.55 inch) Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,4700 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹40,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50MP + 2MP Depth + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio G88 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,5000 mAh Battery,UNISOC T606 Octa-core Processor Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50 MP + 2 MP + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G88 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,64MP + 2MP | 16MP Front Camera,4600 mAh Battery,Dimensity 7200 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 MB RAM | 16 MB ROM,7.11 cm (2.8 inch) QVGA Display,0.3MP Rear Camera,1150 mAh Lithium Ion Battery,Unisoc 6531F Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP + 13MP | 13MP Front Camera,4404 mAh Battery,Tensor G3 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",12 GB RAM | 512 GB ROM,16.64 cm (6.55 inch) Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,4700 mAh Battery,8s Gen 3 Mobile Platform Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",32 MB RAM | 16 GB ROM | Expandable Upto 32 MB,1.68 cm (0.66 inch) NA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 256 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,Exynos 2400 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 256 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,12MP + 12MP + 8MP (OIS) | 32MP Front Camera,4500 mAh Lithium-ion Battery,Snapdragon 888 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",12 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,7.11 cm (2.8 inch) Quarter QVGA Display,0.3MP Rear Camera,5000 mAh Battery,3 Months Domestic Warranty,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",32 MB RAM | 32 MB ROM,3.3 cm (1.3 inch) Display,0.3MP Rear Camera,400 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1000 mAh Battery,3 Months Company Warranty,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) Display,1000 mAh Battery,SC6531E Processor,1 Year Replacement.,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,50MP + 2MP | 8MP Front Camera,5100 mAh Battery,Dimensity 6300 5G Mobile Platform Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹22,999"
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)",8 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Full HD+ Display,50MP + 13MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7030 Processor,"₹22,999"
"realme 13+ 5G (Dark Purple, 256 GB)",12 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0MP | 0MP Front Camera,1000 mAh Battery,SC6531E Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.56 cm (1.4 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,NA Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50 MP + 2 MP + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G88 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G88 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,"Exynos 1380, Octa Core Processor","₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 32MP | 32MP Front Camera,4600 mAh Battery,Mediatek Dimensity 8200 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Mediatek D6300 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP + 13MP | 13MP Front Camera,4404 mAh Battery,Tensor G3 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,One Year manufacturer Warranty,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",6 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 year,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",8 GB RAM | 256 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,Exynos 2400 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP + 50MP + 2MP | 50MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 8200 Ultimate Processor,"₹24,999"
"realme 13+ 5G (Dark Purple, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7300 Energy Processor,"₹24,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7300 Energy Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,2000 mAh Battery,1 Year Manufacturer Warranty,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Mediatek D6300 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Dimensity 9200+ Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Dimensity 9200+ Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,NA Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,50MP Rear Camera,5500 mAh Battery,"1 Year Warranty
1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase","₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,3.56 cm (1.4 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,NA Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",64 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,3000 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD Display,50MP + 50MP | 13MP + 13MP Dual Front Camera,6000 mAh Battery,Samsung Exynos 1330 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 MB RAM | 32 MB ROM,7.11 cm (2.8 inch) Display,1.8MP Rear Camera,3000 mAh Battery,1 Year Manufacturer Warranty,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.56 cm (1.4 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.56 cm (1.4 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6100+ Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",32 GB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Quad HD+ Display,200MP + 10MP + 12MP + 10MP | 12MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G88 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",12 GB RAM | 512 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Dimensity 9200+ Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,"₹20,999"
"vivo Y200e 5G (Black Diamond, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,"₹20,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",32 MB RAM | 32 MB ROM,7.11 cm (2.8 inch) Display,1.8MP Rear Camera,3000 mAh Battery,1 Year Manufacturer Warranty,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Mediatek Helio G88 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",32 MB RAM | 16 GB ROM | Expandable Upto 32 MB,1.68 cm (0.66 inch) NA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP Rear Camera,5500 mAh Battery,1 YEAR,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G36 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",12 GB RAM | 512 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,5500 mAh Battery,Dimensity 9200+ Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1000 mAh Battery,3 Months Company Warranty,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) FWVGA Display,0.3MP + 0MP | 0.03MP Front Camera,1000 mAh Battery,NA Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,Samsung Exynos 1380 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) HD Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Unisoc T603 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",24 MB RAM | 32 MB ROM | Expandable Upto 64 GB,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,2575 mAh Li-ion Battery,No Warranty,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) HD Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Unisoc T603 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera | 0.3MP Front Camera,1750 mAh Battery,1 year,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",4 MB RAM | 0.05 GB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,1750 mAh Battery,2 Years Domestic Replacement Warranty,,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",64 MB RAM | 32 KB ROM,4.57 cm (1.8 inch) QVGA Display,2MP Rear Camera,1800 mAh Battery,1 Year Manufacturer Warranty,"₹29,999"
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹29,999"
